Sentence:भारद्वाज का कहना है कि वह व्यापक लोकपाल विधेयक के जरिए इसे संपूर्ण बनाना चाहते हैं जिसमें आम लोग भी प्रशासनिक स्तर पर अपने काम रुकने या भ्रष्टाचार की शिकायतें कर सकें ।,Sentence ID:dev-s186,NOUN ID:25,Word:काम,VERB ID:26,Word:रुकने,relation:obj
Sentence:प्राधिकरण ने इसके लिए १३ जनवरी तक दोनों पक्षों से जवाब देने को कहा है ।,Sentence ID:dev-s189,NOUN ID:11,Word:जवाब,VERB ID:12,Word:देने,relation:obj
Sentence:दूरसंचार सेवा मुहैया कराने वाली टाटा टेलिसर्विस लिमिटेड और रिलायंस इंफोकॉम ने बाजार में कुछ समय पहले फिक्सड वायरलेस फोन उतारे थे ।,Sentence ID:dev-s194,NOUN ID:20,Word:फोन,VERB ID:21,Word:उतारे,relation:obj
Sentence:दूसरी ओर आडवाणी पर बयान वापस लेने का दबाव डालने वाले राष्ट्रीय स्वयं सेवक संघ ने उनके भाजपा अध्यक्ष पद से इस्तीफे को पार्टी का अंदरूनी मामला करार दिया ।,Sentence ID:dev-s204,NOUN ID:9,Word:दबाव,VERB ID:10,Word:डालने,relation:obj
"Sentence:इससे पहले आज कांग्रेस ने गठबंधन धर्म निभाते हुए झारखंड मुक्ति मोरचा के साथ विधानसभा सीटों के बंटवारे में पूरी दरियादिली का परिचय दिया और झामुमो को ३५ सीटें दे दीं, जो उसकी ३३ सीटों के मुकाबले दो कम हैं ।",Sentence ID:dev-s223,NOUN ID:7,Word:धर्म,VERB ID:8,Word:निभाते,relation:obj
"Sentence:इससे पहले आज कांग्रेस ने गठबंधन धर्म निभाते हुए झारखंड मुक्ति मोरचा के साथ विधानसभा सीटों के बंटवारे में पूरी दरियादिली का परिचय दिया और झामुमो को ३५ सीटें दे दीं, जो उसकी ३३ सीटों के मुकाबले दो कम हैं ।",Sentence ID:dev-s223,NOUN ID:23,Word:परिचय,VERB ID:24,Word:दिया,relation:obj
"Sentence:इससे पहले आज कांग्रेस ने गठबंधन धर्म निभाते हुए झारखंड मुक्ति मोरचा के साथ विधानसभा सीटों के बंटवारे में पूरी दरियादिली का परिचय दिया और झामुमो को ३५ सीटें दे दीं, जो उसकी ३३ सीटों के मुकाबले दो कम हैं ।",Sentence ID:dev-s223,NOUN ID:29,Word:सीटें,VERB ID:30,Word:दे,relation:obj
"Sentence:पादरी या नन अब धार्मिक और शैक्षिक कार्यो तक ही सीमित नहीं रहेंगे, बल्कि वे काले कोट पहनकर देश भर की अदालतों में जिरह करते भी नजर आ सकते हैं ।",Sentence ID:dev-s235,NOUN ID:18,Word:कोट,VERB ID:19,Word:पहनकर,relation:obj
"Sentence:अदालत ने बार काउंसिल की इस दलील को खारिज कर दिया कि धार्मिक कार्यो को अंजाम देना भी एक पेशा है, लिहाजा पादरी, नन और संन्यासिन कानूनी पेशे में प्रवेश के अधिकारी नहीं हैं ।",Sentence ID:dev-s242,NOUN ID:20,Word:पेशा,VERB ID:21,Word:है,relation:obj
Sentence:अदालत के फैसले पर सिस्टर टीना ने खुशी जताई है ।,Sentence ID:dev-s250,NOUN ID:8,Word:खुशी,VERB ID:9,Word:जताई,relation:obj
Sentence:इसके अलावा कांग्रेस और राजग ने संयुक्त राष्ट्र महासचिव कोफी अन्नान को लिखकर इस संबंध में सारे दस्तावेज मांगे हैं ।,Sentence ID:dev-s261,NOUN ID:18,Word:दस्तावेज,VERB ID:19,Word:मांगे,relation:obj
Sentence:राजग ने सोमवार राष्ट्रपति को भी इस संबंध में ज्ञापन सौंपा ।,Sentence ID:dev-s262,NOUN ID:10,Word:ज्ञापन,VERB ID:11,Word:सौंपा,relation:obj
Sentence:तेल दलाली मामले में दो - दो जांच आदेश के बाद नटवर सिंह पर इस्तीफा देने का दबाव बढ़ गया था ।,Sentence ID:dev-s264,NOUN ID:15,Word:इस्तीफा,VERB ID:16,Word:देने,relation:obj
Sentence:लेकिन नटवर की जिद को देखते हुए प्रधानमंत्री को यह रास्ता निकालना पड़ा ।,Sentence ID:dev-s271,NOUN ID:11,Word:रास्ता,VERB ID:12,Word:निकालना,relation:obj
Sentence:इस बीच नटवर ने वोल्कर रिपोर्ट को मृत रिपोर्ट का दर्जा दिया ।,Sentence ID:dev-s284,NOUN ID:11,Word:दर्जा,VERB ID:12,Word:दिया,relation:obj
Sentence:जबकि पूर्ववर्ती सरकार ने तस्लीमुद्दीन के खिलाफ मामला वापस लेने का मन बनाया था ।,Sentence ID:dev-s292,NOUN ID:12,Word:मन,VERB ID:13,Word:बनाया,relation:obj
Sentence:उल्लेखनीय है कि राबड़ी देवी सरकार ने २००४ में तस्लीमुद्दीन के खिलाफ मामले को वापस लेने का हलफनामा भरा था ।,Sentence ID:dev-s293,NOUN ID:18,Word:हलफनामा,VERB ID:19,Word:भरा,relation:obj
Sentence:आर्थिक सर्वेक्षण २००३ - ०४ में शिक्षा और स्वास्थ्य को आर्थिक विकास की मानव पूंजी घोषित किया गया है और इसे विकास के बुनियादी ढांचे के बराबर का दर्जा दिया गया है ।,Sentence ID:dev-s296,NOUN ID:29,Word:दर्जा,VERB ID:30,Word:दिया,relation:obj
Sentence:गरीबी की जड़ अशिक्षा है और यदि २००७ तक गरीबी में ५ फीसदी की कमी लानी है तो शिक्षा और स्वास्थ्य पर निवेश में बढ़ोतरी करनी होगी ।,Sentence ID:dev-s298,NOUN ID:15,Word:कमी,VERB ID:16,Word:लानी,relation:obj
Sentence:राष्ट्रीय जनता दल के अध्यक्ष व रेल मंत्री लालू प्रसाद यादव ने कहा है कि गोधरा मामले की फाइल दोबारा खोलने के विरोध में ही विपक्ष उन पर दबाव बना रहा है ।,Sentence ID:dev-s315,NOUN ID:29,Word:दबाव,VERB ID:30,Word:बना,relation:obj
Sentence:उन्होंने कहा कि विपक्ष उनका मनोबल तोड़ना चाहता है ।,Sentence ID:dev-s323,NOUN ID:6,Word:मनोबल,VERB ID:7,Word:तोड़ना,relation:obj
"Sentence:संसद भवन में प्रेस कांफ्रेंस बुलाकर लालू ने १३ दिसंबर, २००० को लोकसभा में नियम - १८४ के तहत अयोध्या मामले में आरोपी मंत्रियों के मुद्दे पर हुई बहस का ब्योरा रखा ।",Sentence ID:dev-s325,NOUN ID:5,Word:कांफ्रेंस,VERB ID:6,Word:बुलाकर,relation:obj
"Sentence:संसद भवन में प्रेस कांफ्रेंस बुलाकर लालू ने १३ दिसंबर, २००० को लोकसभा में नियम - १८४ के तहत अयोध्या मामले में आरोपी मंत्रियों के मुद्दे पर हुई बहस का ब्योरा रखा ।",Sentence ID:dev-s325,NOUN ID:32,Word:ब्योरा,VERB ID:33,Word:रखा,relation:obj
"Sentence:वाजपेयी ने कहा था, जिन मंत्रियों को मंत्रिमंडल से हटाने की बात की जा रही है, उनके त्यागपत्र लेने का सवाल ही नहीं पैदा होता है ।",Sentence ID:dev-s328,NOUN ID:20,Word:त्यागपत्र,VERB ID:21,Word:लेने,relation:obj
"Sentence:वहीं राज्यसभा में वाजपेयी ने कहा, 'मंत्री नियुक्त करना मेरी जिम्मेदारी है और प्रधानमंत्री के नाते त्यागपत्र लेना भी मेरी जिम्मेदारी है ।",Sentence ID:dev-s330,NOUN ID:13,Word:जिम्मेदारी,VERB ID:14,Word:है,relation:obj
"Sentence:वहीं राज्यसभा में वाजपेयी ने कहा, 'मंत्री नियुक्त करना मेरी जिम्मेदारी है और प्रधानमंत्री के नाते त्यागपत्र लेना भी मेरी जिम्मेदारी है ।",Sentence ID:dev-s330,NOUN ID:19,Word:त्यागपत्र,VERB ID:20,Word:लेना,relation:obj
"Sentence:वहीं राज्यसभा में वाजपेयी ने कहा, 'मंत्री नियुक्त करना मेरी जिम्मेदारी है और प्रधानमंत्री के नाते त्यागपत्र लेना भी मेरी जिम्मेदारी है ।",Sentence ID:dev-s330,NOUN ID:23,Word:जिम्मेदारी,VERB ID:24,Word:है,relation:obj
Sentence:वाजपेयी के बयानों का हवाला देते हुए लालू ने कहा कि राजग के प्रधानमंत्री जहां अपने मंत्रियों का बचाव कर रहे थे वहीं अब वे हमारे इस्तीफे की मांग कर रहे हैं ।,Sentence ID:dev-s332,NOUN ID:5,Word:हवाला,VERB ID:6,Word:देते,relation:obj
Sentence:कारगिल क्षेत्र में पाकिस्तानी घुसपैठ के बारे में सबसे पहले जानकारी देने वाले अवकाश प्राप्त ब्रिगेडियर सुरिंदर सिंह ने कहा है कि टाइगर हिल के निकट नियंत्रण रेखा के ३०० मीटर अंदर स्थित प्वाइंट ५३५३ अब भी पाकिस्तान के कब्जे में है ।,Sentence ID:dev-s336,NOUN ID:11,Word:जानकारी,VERB ID:12,Word:देने,relation:obj
Sentence:ब्रिगेडियर सिंह ने आरोप लगाया है कि इस समिति का गठन सरकार की विफलता को छिपाने के साथ - साथ वरिष्ठ अधिकारियों को बचाने के लिए किया गया था ।,Sentence ID:dev-s339,NOUN ID:4,Word:आरोप,VERB ID:5,Word:लगाया,relation:obj
Sentence:ब्रितानी हुकूमत की ग्रीष्मकालीन राजधानी रही शिमला की शीतल बयार में फुरसत के दिन गुजारने आई प्रियंका गांधी वढेरा ने सोमवार को रिट्रीट के दीदार करने की हसरत पूरी कर ली ।,Sentence ID:dev-s342,NOUN ID:5,Word:राजधानी,VERB ID:6,Word:रही,relation:obj
Sentence:यहां राष्ट्रपति व प्रधानमंत्री गर्मियों की छुट्टियां बिताने आते रहे हैं ।,Sentence ID:dev-s347,NOUN ID:7,Word:छुट्टियां,VERB ID:8,Word:बिताने,relation:obj
Sentence:बताते हैं कि विमान उड़ाने के शौकीन राजीव की पहल पर ही हेलीपैड के दिन बहुतेरे थे ।,Sentence ID:dev-s354,NOUN ID:4,Word:विमान,VERB ID:5,Word:उड़ाने,relation:obj
Sentence:हालांकि चर्चाएं तो ये भी थीं कि मुख्यमंत्री व पीसीसी चीफ वढ़ेरा दंपत्ति को भोज की दावत दे सकते हैं ।,Sentence ID:dev-s367,NOUN ID:17,Word:दावत,VERB ID:18,Word:दे,relation:obj
Sentence:ताजा हिमपात होने से घाटी के तापमान में गिरावट आने के कारण लोगों ने गर्म वस्त्र पहनने शुरू कर दिए ।,Sentence ID:dev-s370,NOUN ID:16,Word:वस्त्र,VERB ID:17,Word:पहनने,relation:obj
Sentence:प्राप्त सूत्रों के अनुसार घाटी के ऊंचे क्षेत्रों में ड्रिलबु पीक व संमजोतर पीक में हल्का हिमपात होने से घाटी के तापमान पर काफी गिरावट दर्ज की गई जिससे घाटी के लोगों ने पुनः गर्म कपड़ों को पहनना शुरू कर दिया ।,Sentence ID:dev-s376,NOUN ID:17,Word:हिमपात,VERB ID:18,Word:होने,relation:obj
Sentence:श्री रिजवी ने बताया कि समिति ने अब तक अयोध्या प्रकरण के समाधान के लिए विचार मंथन चक्र चलाया ।,Sentence ID:dev-s389,NOUN ID:18,Word:चक्र,VERB ID:19,Word:चलाया,relation:obj
Sentence:आर्थिक सर्वेक्षण में जताई गई आशंकाओं के बीच बृहस्पतिवार को पेश होने वाले केंद्रीय बजट में कुछ साहसी निर्णय लिए जाने की उम्मीद है ।,Sentence ID:dev-s404,NOUN ID:19,Word:निर्णय,VERB ID:20,Word:लिए,relation:obj
Sentence:सरकार वित्तीय घाटे और खर्च पर अंकुश लगाने के साथ वेतनभोगी वर्ग को टैक्स में राहत दे सकती है ।,Sentence ID:dev-s405,NOUN ID:7,Word:अंकुश,VERB ID:8,Word:लगाने,relation:obj
Sentence:सरकार वित्तीय घाटे और खर्च पर अंकुश लगाने के साथ वेतनभोगी वर्ग को टैक्स में राहत दे सकती है ।,Sentence ID:dev-s405,NOUN ID:16,Word:राहत,VERB ID:17,Word:दे,relation:obj
Sentence:इस बात की पूरी उम्मीद है कि पूर्ववर्तियों से सबक लेते हुए वह एक ही हिस्से में बजट पेश करें ।,Sentence ID:dev-s407,NOUN ID:10,Word:सबक,VERB ID:11,Word:लेते,relation:obj
"Sentence:इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",Sentence ID:dev-s408,NOUN ID:16,Word:धन,VERB ID:17,Word:जुटाने,relation:obj
"Sentence:इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",Sentence ID:dev-s408,NOUN ID:26,Word:उपकर,VERB ID:27,Word:लगाए,relation:obj
Sentence:यह वित्तीय घाटे को कम करने के लिए सरकार के प्रयासों का मुख्य आधार बनेगा ।,Sentence ID:dev-s411,NOUN ID:14,Word:आधार,VERB ID:15,Word:बनेगा,relation:obj
"Sentence:सूत्रों ने बताया कि वित्त मंत्री 3 फीसदी अधिभार हटा सकते हैं, लेकिन उसके बदले 2 फीसदी उपकर लगाया जा सकता है ।",Sentence ID:dev-s418,NOUN ID:9,Word:अधिभार,VERB ID:10,Word:हटा,relation:obj
"Sentence:सूत्रों ने बताया कि वित्त मंत्री 3 फीसदी अधिभार हटा सकते हैं, लेकिन उसके बदले 2 फीसदी उपकर लगाया जा सकता है ।",Sentence ID:dev-s418,NOUN ID:19,Word:उपकर,VERB ID:20,Word:लगाया,relation:obj
Sentence:राज्यसभा सांसद और रिलायंस समूह के उपाध्यक्ष अनिल अंबानी ने अपना फोन टैप किये जाने का सनसनीखेज आरोप लगाया है ।,Sentence ID:dev-s421,NOUN ID:18,Word:आरोप,VERB ID:19,Word:लगाया,relation:obj
Sentence:गृह मंत्रालय ने धमकी भरे फोन मिलने की शिकायत के बाद अनिल को पिछले महीने ही सुरक्षा प्रदान की थी ।,Sentence ID:dev-s431,NOUN ID:4,Word:धमकी,VERB ID:5,Word:भरे,relation:obj
Sentence:गृह मंत्रालय ने धमकी भरे फोन मिलने की शिकायत के बाद अनिल को पिछले महीने ही सुरक्षा प्रदान की थी ।,Sentence ID:dev-s431,NOUN ID:6,Word:फोन,VERB ID:7,Word:मिलने,relation:obj
Sentence:अनिल ने कहा कि यदि इन लोगों ने यह हरकत की है तो संसद के चुने हुए सदस्य और एक नागरिक के तौर पर उनके संवैधानिक अधिकारों के संपूर्ण उल्लंघन और उनकी निजता का आपराधिक हनन है ।,Sentence ID:dev-s434,NOUN ID:10,Word:हरकत,VERB ID:11,Word:की,relation:obj
Sentence:अनिल ने इसमें लिखा है कि आरोपों की गंभीरता को देखते हुए वह एक सक्षम सरकारी एजेंसी से मामले की तत्काल जांच के आदेश देने का अनुरोध करते हैं ।,Sentence ID:dev-s435,NOUN ID:24,Word:आदेश,VERB ID:25,Word:देने,relation:obj
Sentence:पूर्वी दिल्ली जिला पुलिस कार्यालय परिसर से सटे भोलानाथ नगर स्थित तिमंजिला हौज़री फैक्टरी में आग लगने से 12 कारीगर काल के गाल में समा गए ।,Sentence ID:dev-s436,NOUN ID:16,Word:आग,VERB ID:17,Word:लगने,relation:obj
Sentence:पांच कारीगर जान बचाने के लिए दूसरी मंजिल से कूद गए और घायल हो गए ।,Sentence ID:dev-s437,NOUN ID:3,Word:जान,VERB ID:4,Word:बचाने,relation:obj
Sentence:फैक्टरी में लाखों रुपये का सामान जलकर राख हो गया ।,Sentence ID:dev-s439,NOUN ID:6,Word:सामान,VERB ID:7,Word:जलकर,relation:obj
Sentence:फैक्टरी में लाखों रुपये का सामान जलकर राख हो गया ।,Sentence ID:dev-s439,NOUN ID:8,Word:राख,VERB ID:9,Word:हो,relation:obj
Sentence:आग पर काबू पाने के लिए दमकल की करीब तीन दर्जन गाड़ियां भेजी गई और लगभग 75 से अधिक दमकलकर्मियों को चार घंटे तक जूझना पड़ा ।,Sentence ID:dev-s441,NOUN ID:12,Word:गाड़ियां,VERB ID:13,Word:भेजी,relation:obj
Sentence:बताया जाता है कि इस फैक्टरी में पेरिस ब्यूटी के नाम से अंतःवस्त्र बनाए जाते हैं ।,Sentence ID:dev-s447,NOUN ID:13,Word:अंतःवस्त्र,VERB ID:14,Word:बनाए,relation:obj
Sentence:फैक्टरी की पहली मंजिल तथा दूसरी मंजिल पर फोम तथा अन्य हौज़री का सामान रखा था ।,Sentence ID:dev-s450,NOUN ID:14,Word:सामान,VERB ID:15,Word:रखा,relation:obj
Sentence:फोम तथा कपड़ों में लगी आग ने चंद ही मिनटों में उग्र रूप ले लिया ।,Sentence ID:dev-s452,NOUN ID:13,Word:रूप,VERB ID:14,Word:ले,relation:obj
Sentence:घटनास्थल पर मौजूद लोगों ने बताया कि ऊपर से कूदने की वजह से संजय नामक कारीगर के पैरों में चोट आई ।,Sentence ID:dev-s454,NOUN ID:20,Word:चोट,VERB ID:21,Word:आई,relation:obj
Sentence:फैक्टरी से आग की लपटें बराबर के मकानों तक पहुंचने लगीं तो लोगों में खलबली मच गई ।,Sentence ID:dev-s455,NOUN ID:15,Word:खलबली,VERB ID:16,Word:मच,relation:obj
Sentence:मकान नंबर 1993ए निवासी मंगल सेन जैन तथा 1993बी निवासी राजीव जैन ने बताया कि आग की वजह से उनके मकानों की दीवारों में दरार आ गई और ऊपरी हिस्सा टूट गया ।,Sentence ID:dev-s456,NOUN ID:25,Word:दरार,VERB ID:26,Word:आ,relation:obj
Sentence:करीब 11 बजे दमकल विभाग तथा पुलिस नियंत्रण कक्ष को आग लगने की सूचना दी गई ।,Sentence ID:dev-s458,NOUN ID:14,Word:सूचना,VERB ID:15,Word:दी,relation:obj
Sentence:करीब पौने दो बजे आग पर काबू पाया गया ।,Sentence ID:dev-s459,NOUN ID:7,Word:काबू,VERB ID:8,Word:पाया,relation:obj
Sentence:कांग्रेस का तर्क यह भी है कि लोकसभा उपाध्यक्ष का पद परंपरा के मुताबिक विपक्ष को प्रस्तावित था और एनडीए ने अकाली दल को यह पद दे दिया ।,Sentence ID:dev-s474,NOUN ID:26,Word:पद,VERB ID:27,Word:दे,relation:obj
Sentence:केंद्रीय विद्यालय की १०वीं की छात्रा सृष्टि कृष्णमूर्ति के पिता और स्कूल के प्रधानाचार्य ने बताया कि सृष्टि ने भारत - पाक क्रिकेट सीरीज़ के बाद 'सिंबायोसिस' शीर्षक से एक कविता लिखकर मुशर्रफ को भेजी थी ।,Sentence ID:dev-s488,NOUN ID:33,Word:कविता,VERB ID:34,Word:लिखकर,relation:obj
Sentence:सृष्टि के पिता ने बताया कि भारत - पाक संबंधों में पुल का काम करने वाली क्रिकेट सीरीज से प्रसन्न पाकिस्तान के राष्ट्रपति ने सृष्टि को भेजे गए पत्र में उसकी बुद्धिमत्ता की जमकर तारीफ की है ।,Sentence ID:dev-s492,NOUN ID:14,Word:काम,VERB ID:15,Word:करने,relation:obj
Sentence:भारतीय क्रिकेट बोर्ड के सचिव एस. के. नायर द्वारा बुधवार को यहां घोषित टीम में पार्थिव पटेल को अतिरिक्त विकेटकीपर के रूप में स्थान दिया गया है ।,Sentence ID:dev-s506,NOUN ID:24,Word:स्थान,VERB ID:25,Word:दिया,relation:obj
Sentence:बाएं हाथ के तेज गेंदबाज जहीर खान व आशीष नेहरा भी श्रीलंका में १६ जुलाई से शुरू हो रहे एशिया कप टूर्नामेंट के लिए टीम में जगह बनाने में कामयाब रहे ।,Sentence ID:dev-s510,NOUN ID:27,Word:जगह,VERB ID:28,Word:बनाने,relation:obj
"Sentence:यूपीए सरकार ने आठ फीसदी की विकास दर को बनाए रखने के लिए अपनी प्राथमिकताएं तय करते हुए इसे हासिल करने के लिए कृषि, शिक्षा, स्वास्थ्य व बुनियादी क्षेत्र पर विशेष घ्यान देने की बात कही है ।",Sentence ID:dev-s522,NOUN ID:37,Word:बात,VERB ID:38,Word:कही,relation:obj
Sentence:सर्वे में कहा गया है कि कृषि क्षेत्र में कार्य कर रहे अतिरिक्त श्रमिकों को उद्योग में रोजगार देने और इसके लिए कृषि प्रसंस्करण उद्योगों को बढ़ावा देने के लिए विशेष अभियान चलाया जाएगा ।,Sentence ID:dev-s535,NOUN ID:10,Word:कार्य,VERB ID:11,Word:कर,relation:obj
Sentence:सर्वे में कहा गया है कि कृषि क्षेत्र में कार्य कर रहे अतिरिक्त श्रमिकों को उद्योग में रोजगार देने और इसके लिए कृषि प्रसंस्करण उद्योगों को बढ़ावा देने के लिए विशेष अभियान चलाया जाएगा ।,Sentence ID:dev-s535,NOUN ID:18,Word:रोजगार,VERB ID:19,Word:देने,relation:obj
Sentence:सर्वे में कहा गया है कि कृषि क्षेत्र में कार्य कर रहे अतिरिक्त श्रमिकों को उद्योग में रोजगार देने और इसके लिए कृषि प्रसंस्करण उद्योगों को बढ़ावा देने के लिए विशेष अभियान चलाया जाएगा ।,Sentence ID:dev-s535,NOUN ID:32,Word:अभियान,VERB ID:33,Word:चलाया,relation:obj
Sentence:सरकार ने मुद्रा स्फीति पर नियंत्रण रखने की वचनबद्धता दोहराई है ।,Sentence ID:dev-s536,NOUN ID:9,Word:वचनबद्धता,VERB ID:10,Word:दोहराई,relation:obj
Sentence:आर्थिक सर्वेक्षण २००४ में कहा गया है कि सामाजिक इन्फ्रास्ट्रक्चर को भौतिक इन्फ्रास्ट्रक्चर के बराबर महत्व देने की गरज से राष्ट्रीय साझा न्यूनतम कार्यक्रम के अनुरूप शिक्षा और स्वास्थ्य पर विशेष बल दिया जाएगा ।,Sentence ID:dev-s538,NOUN ID:32,Word:बल,VERB ID:33,Word:दिया,relation:obj
"Sentence:नतीजतन, बजट अनुमान २००३ - ०४ में शिक्षा और स्वास्थ्य पर सार्वजनिक व्यय को बढ़ा कर जीडीपी का क्रमशः ६ फीसदी और २ - ३ फीसदी करने का निर्णय लिया गया है ।",Sentence ID:dev-s539,NOUN ID:30,Word:निर्णय,VERB ID:31,Word:लिया,relation:obj
Sentence:चैरीटेबल अस्पताल बनाने के नाम पर ७० लोगों ने सरकार से भूमि ली है ।,Sentence ID:dev-s561,NOUN ID:2,Word:अस्पताल,VERB ID:3,Word:बनाने,relation:obj
Sentence:चैरीटेबल अस्पताल बनाने के नाम पर ७० लोगों ने सरकार से भूमि ली है ।,Sentence ID:dev-s561,NOUN ID:12,Word:भूमि,VERB ID:13,Word:ली,relation:obj
Sentence:दाखिले के समय मरीज़ से फार्म भराकर कि उसकी आय दो हजार रुपये मासिक से ज्यादा नहीं है और इलाज शुरू कर दें ।,Sentence ID:dev-s567,NOUN ID:6,Word:फार्म,VERB ID:7,Word:भराकर,relation:obj
Sentence:अदालत ने कमेटी की इस रिपोर्ट को भी गंभीरता से लिया कि सस्ती दर पर भूमि लेने वाले २८ अस्पतालों का कोई पता नहीं है और बताए पते पर उनका कोई रिकार्ड ही नहीं है ।,Sentence ID:dev-s569,NOUN ID:16,Word:भूमि,VERB ID:17,Word:लेने,relation:obj
Sentence:इसी प्रकार खंडपीठ ने मुख्य सचिव को निर्देश दिया कि वे कमेटी की रिपोर्ट के अनुसार सभी अस्पतालों में नोटिस बोर्ड लगवाएँ जिसमें तय निशुल्क बेड की संख्या और अन्य प्रकार की जानकारी दी जाए ।,Sentence ID:dev-s571,NOUN ID:8,Word:निर्देश,VERB ID:9,Word:दिया,relation:obj
Sentence:इसी प्रकार खंडपीठ ने मुख्य सचिव को निर्देश दिया कि वे कमेटी की रिपोर्ट के अनुसार सभी अस्पतालों में नोटिस बोर्ड लगवाएँ जिसमें तय निशुल्क बेड की संख्या और अन्य प्रकार की जानकारी दी जाए ।,Sentence ID:dev-s571,NOUN ID:21,Word:बोर्ड,VERB ID:22,Word:लगवाएँ,relation:obj
Sentence:कमेटी ने पाँच हजार मासिक आय तक के परिवार को निःशुल्क इलाज की सुविधा देने की सिफारिश की ।,Sentence ID:dev-s576,NOUN ID:14,Word:सुविधा,VERB ID:15,Word:देने,relation:obj
Sentence:प्रतिनिधिमंडल ने बिहार में बिजली की स्थिति से प्रधानमंत्री को अवगत कराते हुए राज्य में परमाणु रिएक्टर की स्थापना की माँग रखी ।,Sentence ID:dev-s578,NOUN ID:21,Word:माँग,VERB ID:22,Word:रखी,relation:obj
Sentence:इसके बाद दिल्ली पुलिस ने पूरी योजना के साथ पटियाला में डेरा डाला ।,Sentence ID:dev-s586,NOUN ID:12,Word:डेरा,VERB ID:13,Word:डाला,relation:obj
Sentence:भनक लगते ही कार में बैठे दोनों व्यक्ति भागने लगे ।,Sentence ID:dev-s589,NOUN ID:1,Word:भनक,VERB ID:2,Word:लगते,relation:obj
Sentence:मार्केट की ओर भागे व्यक्ति को पुलिस ने दौड़ाकर उसकी कनपटी पर पिस्तौल लगाकर काबू कर लिया ।,Sentence ID:dev-s591,NOUN ID:13,Word:पिस्तौल,VERB ID:14,Word:लगाकर,relation:obj
Sentence:पंजाब पुलिस का कहना था कि उसके अधिकार क्षेत्र में हवारा को पकड़ने की कार्रवाई उसको जानकारी देने के बाद होनी चाहिए थी ।,Sentence ID:dev-s596,NOUN ID:17,Word:जानकारी,VERB ID:18,Word:देने,relation:obj
