"Sentence:अपने तर्क के समर्थन में उन्होंने योजना आयोग के नजरिए का उल्लेख करते हुए कहा कि ट्रैकों की लंबाई, वृहद क्षेत्रफल और भारी आबादी को देखते हुए चीन और भारत की रेल प्रणाली में खासी समानताएं हैं ।",Sentence ID:dev-s146,NOUN ID:12,Word:उल्लेख,VERB ID:13,Word:करते,relation:compound
Sentence:वह आंतरिक संसाधनों के जरिए ५७ फीसदी रकम का प्रबंध करता है और बाजार से ३२ फीसदी रकम हासिल करता है ।,Sentence ID:dev-s150,NOUN ID:10,Word:प्रबंध,VERB ID:11,Word:करता,relation:compound
Sentence:नियुक्तियों को लेकर मंत्रिमंडल समिति ने ३१ मई को सुधीर कुमार के रिटायर होने के बाद सचिव (सुरक्षा) पद पर पाधी की नियुक्ति को मंजूरी दे दी है ।,Sentence ID:dev-s157,NOUN ID:13,Word:रिटायर,VERB ID:14,Word:होने,relation:compound
Sentence:नियुक्तियों को लेकर मंत्रिमंडल समिति ने ३१ मई को सुधीर कुमार के रिटायर होने के बाद सचिव (सुरक्षा) पद पर पाधी की नियुक्ति को मंजूरी दे दी है ।,Sentence ID:dev-s157,NOUN ID:27,Word:मंजूरी,VERB ID:28,Word:दे,relation:compound
Sentence:सरकार के इस फैसले से बिहार से १९७० बैच के आईपीएस अधिकारी पी. सी. हलधर खुफिया ब्यूरो के अगले निदेशक के प्रबल दावेदार हो गए हैं ।,Sentence ID:dev-s159,NOUN ID:23,Word:दावेदार,VERB ID:24,Word:हो,relation:compound
Sentence:ब्यूरो के निदेशक ई. एस. एल. नरसिम्हन इस वर्ष ३० नवंबर को रिटायर होंगे ।,Sentence ID:dev-s160,NOUN ID:13,Word:रिटायर,VERB ID:14,Word:होंगे,relation:compound
"Sentence:केंद्र सरकार कार्यपालिका, न्यायपालिका और विधायिका के तीनों अंगों को लोकपाल के दायरे में लाने पर विचार कर रही है ।",Sentence ID:dev-s161,NOUN ID:18,Word:विचार,VERB ID:19,Word:कर,relation:compound
Sentence:जेएमएम प्रकरण के बाद संसद सदस्यों व निर्वाचित प्रतिनिधियों को लोक सेवक करार दिया जा चुका है और उनसे उसी किस्म की ईमानदारी की उम्मीद की जाती है ।,Sentence ID:dev-s167,NOUN ID:13,Word:करार,VERB ID:14,Word:दिया,relation:compound
Sentence:जेएमएम प्रकरण के बाद संसद सदस्यों व निर्वाचित प्रतिनिधियों को लोक सेवक करार दिया जा चुका है और उनसे उसी किस्म की ईमानदारी की उम्मीद की जाती है ।,Sentence ID:dev-s167,NOUN ID:25,Word:उम्मीद,VERB ID:26,Word:की,relation:compound
Sentence:जब उनसे पूछा गया कि लोकपाल के दायरे में न्यायपालिका को लाने के मुद्दे पर क्या भारत के प्रधान न्यायाधीश से राय ली जाएगी?,Sentence ID:dev-s170,NOUN ID:22,Word:राय,VERB ID:23,Word:ली,relation:compound
Sentence:भारद्वाज ने यह घोषणा की कि मंत्रियों की इस समिति की अध्यक्षता रक्षा मंत्री प्रणव मुखर्जी करेंगे ।,Sentence ID:dev-s172,NOUN ID:4,Word:घोषणा,VERB ID:5,Word:की,relation:compound
Sentence:उल्लेखनीय है कि एनडीए सरकार ने लोकपाल की दिशा में काफी प्रयास किए और तत्कालीन प्रधानमंत्री अटल बिहारी वाजपेयी व उनके कई वरिष्ठ साथियों ने प्रधानमंत्री को भी लोकपाल के दायरे में रखने का प्रयास किया था ।,Sentence ID:dev-s174,NOUN ID:12,Word:प्रयास,VERB ID:13,Word:किए,relation:compound
Sentence:उल्लेखनीय है कि एनडीए सरकार ने लोकपाल की दिशा में काफी प्रयास किए और तत्कालीन प्रधानमंत्री अटल बिहारी वाजपेयी व उनके कई वरिष्ठ साथियों ने प्रधानमंत्री को भी लोकपाल के दायरे में रखने का प्रयास किया था ।,Sentence ID:dev-s174,NOUN ID:35,Word:प्रयास,VERB ID:36,Word:किया,relation:compound
Sentence:भारद्वाज के मुताबिक 'प्रणव मुखर्जी की कमेटी ने उस समय भी प्रधानमंत्री को लोकपाल के दायरे से बाहर रखने का सुझाव दिया था ।,Sentence ID:dev-s175,NOUN ID:22,Word:सुझाव,VERB ID:23,Word:दिया,relation:compound
Sentence:डॉ. मनमोहन सिंह ने तो प्रधानमंत्री को लोकपाल के दायरे में लाने का कई बार समर्थन किया है ।,Sentence ID:dev-s176,NOUN ID:16,Word:समर्थन,VERB ID:17,Word:किया,relation:compound
Sentence:हालांकि प्रशासनिक पदों पर भ्रष्टाचार पर निगाह रखने के लिए मुख्य सतर्कता आयोग (सीवीसी) का पद हाल ही में सृजित किया गया था ।,Sentence ID:dev-s183,NOUN ID:7,Word:निगाह,VERB ID:8,Word:रखने,relation:compound
"Sentence:भारद्वाज का मानना है कि सीवीसी सीबीआई के निदेशक और प्रवर्तन निदेशालय के निदेशकों की नियुक्ति का अनुमोदन करने का अधिकार रखता है, लेकिन उसके पास उतने कानूनी अधिकार नहीं हैं ।",Sentence ID:dev-s184,NOUN ID:18,Word:अनुमोदन,VERB ID:19,Word:करने,relation:compound
Sentence:संसद सदस्यों के मामले में भी अब तक संसदीय समिति या स्पीकर के जरिए जांच हुई है लेकिन उनके लिए भी कोई ठोस कानूनी उपाय नहीं है ।,Sentence ID:dev-s185,NOUN ID:15,Word:जांच,VERB ID:16,Word:हुई,relation:compound
Sentence:भारद्वाज का कहना है कि वह व्यापक लोकपाल विधेयक के जरिए इसे संपूर्ण बनाना चाहते हैं जिसमें आम लोग भी प्रशासनिक स्तर पर अपने काम रुकने या भ्रष्टाचार की शिकायतें कर सकें ।,Sentence ID:dev-s186,NOUN ID:30,Word:शिकायतें,VERB ID:31,Word:कर,relation:compound
Sentence:भारतीय दूरसंचार नियामक प्राधिकरण (ट्राई) ने टाटा टेलीसर्विस लिमिटेड और रिलायंस इंफोकॉम लिमिटेड द्वारा फिक्सड वायरलेस फोन को वॉकी और अनलिमिटेड कार्डलेस फोन बताने पर कड़ा रुख अपनाया है ।,Sentence ID:dev-s187,NOUN ID:29,Word:रुख,VERB ID:30,Word:अपनाया,relation:compound
Sentence:ट्राई को कई शिकायतें मिली थी कि दूरसंचार सेवा उपलब्ध कराने वाली कंपनियां टाटा टेलीसर्विस और रिलायंस इंफोकॉम अपने फिक्सड वायरलेस फोन सेवा का इस तरह से प्रचार कर रही हैं कि इन सेवाओं के मोबाइल के समान होने का भ्रम होता है ।,Sentence ID:dev-s190,NOUN ID:28,Word:प्रचार,VERB ID:29,Word:कर,relation:compound
Sentence:ट्राई को कई शिकायतें मिली थी कि दूरसंचार सेवा उपलब्ध कराने वाली कंपनियां टाटा टेलीसर्विस और रिलायंस इंफोकॉम अपने फिक्सड वायरलेस फोन सेवा का इस तरह से प्रचार कर रही हैं कि इन सेवाओं के मोबाइल के समान होने का भ्रम होता है ।,Sentence ID:dev-s190,NOUN ID:41,Word:भ्रम,VERB ID:42,Word:होता,relation:compound
"Sentence:यदि आप मोबाइल फोन का इस्तेमाल करते हैं, तो सतर्क हो जाएं ।",Sentence ID:dev-s196,NOUN ID:6,Word:इस्तेमाल,VERB ID:7,Word:करते,relation:compound
Sentence:आपके सेलफोन पर वायरस हमला कर सकते हैं ।,Sentence ID:dev-s197,NOUN ID:5,Word:हमला,VERB ID:6,Word:कर,relation:compound
Sentence:मोबाइल फोन की स्क्रीन पर फ्लैश होने वाले 'अनबिलिवेबल' और 'ऐस' नाम के ये वायरस आपके हैंडसेट को क्षति पहुंचा सकते हैं ।,Sentence ID:dev-s198,NOUN ID:23,Word:क्षति,VERB ID:24,Word:पहुंचा,relation:compound
"Sentence:भारतीय सुरक्षा एजेंसियों ने यह चेतावनी जारी करते हुए कहा कि नए मोबाइल फोन पर वायरस से आने वाली ऐसी कॉल, हैंडसेट को क्षति पहुंचा सकती हैं ।",Sentence ID:dev-s199,NOUN ID:25,Word:क्षति,VERB ID:26,Word:पहुंचा,relation:compound
"Sentence:पूर्व प्रधानमंत्री अटल बिहारी वाजपेयी खुलकर आडवाणी के बचाव में सामने आ गए और बोले, पाकिस्तान के जनक ने स्वतंत्रता संघर्ष में महत्वपूर्ण भूमिका अदा की थी ।",Sentence ID:dev-s203,NOUN ID:26,Word:अदा,VERB ID:27,Word:की,relation:compound
Sentence:दूसरी ओर आडवाणी पर बयान वापस लेने का दबाव डालने वाले राष्ट्रीय स्वयं सेवक संघ ने उनके भाजपा अध्यक्ष पद से इस्तीफे को पार्टी का अंदरूनी मामला करार दिया ।,Sentence ID:dev-s204,NOUN ID:28,Word:करार,VERB ID:29,Word:दिया,relation:compound
Sentence:उन्होंने आरोप लगाया कि आडवाणी ने जो कुछ कहा उसके गलत अर्थ निकाले गए हैं ।,Sentence ID:dev-s205,NOUN ID:2,Word:आरोप,VERB ID:3,Word:लगाया,relation:compound
Sentence:उन्होंने कहा कि सरोजनी नायडू जैसी कांग्रेस की वरिष्ठ नेता ने भी जिन्ना पर इसी तरह की टिथी की थी ।,Sentence ID:dev-s207,NOUN ID:18,Word:टिथी,VERB ID:19,Word:की,relation:compound
Sentence:आडवाणी से बयान वापस लेने की मांग करने वाले संघ ने उन पर इस्तीफे के लिए किसी तरह का दबाव डालने के आरोप से इनकार किया ।,Sentence ID:dev-s208,NOUN ID:7,Word:मांग,VERB ID:8,Word:करने,relation:compound
Sentence:आडवाणी से बयान वापस लेने की मांग करने वाले संघ ने उन पर इस्तीफे के लिए किसी तरह का दबाव डालने के आरोप से इनकार किया ।,Sentence ID:dev-s208,NOUN ID:20,Word:दबाव,VERB ID:21,Word:डालने,relation:compound
Sentence:आडवाणी से बयान वापस लेने की मांग करने वाले संघ ने उन पर इस्तीफे के लिए किसी तरह का दबाव डालने के आरोप से इनकार किया ।,Sentence ID:dev-s208,NOUN ID:25,Word:इनकार,VERB ID:26,Word:किया,relation:compound
Sentence:मैं चाहता हूं कि संघ परिवार दबाव बनाकर प्रवीण तोगड़िया का बयान वापस कराए या फिर उन्हें विहिप से बाहर कर दिया जाए ।,Sentence ID:dev-s212,NOUN ID:7,Word:दबाव,VERB ID:8,Word:बनाकर,relation:compound
Sentence:इसके साथ ही उन्होंने संघ परिवार को संयम बरतने की नसीहत दे डाली ।,Sentence ID:dev-s214,NOUN ID:8,Word:संयम,VERB ID:9,Word:बरतने,relation:compound
Sentence:इसके साथ ही उन्होंने संघ परिवार को संयम बरतने की नसीहत दे डाली ।,Sentence ID:dev-s214,NOUN ID:11,Word:नसीहत,VERB ID:12,Word:दे,relation:compound
Sentence:पार्टी के अल्पसंख्यक नेता शाहनवाज हुसैन ने कहा कि हमने लाल कृष्ण आडवाणी से इस मुददे पर बात की है और हम चाहते हैं कि वे अध्यक्ष बने रहें ।,Sentence ID:dev-s215,NOUN ID:18,Word:बात,VERB ID:19,Word:की,relation:compound
Sentence:दूसरी ओर केंद्र में सत्तारूढ़ यूपीए के एक प्रमुख घटक राजद और उसे बाहर से समर्थन दे रहे माकपा ने इसे एकतरफा करार दिया है ।,Sentence ID:dev-s218,NOUN ID:16,Word:समर्थन,VERB ID:17,Word:दे,relation:compound
Sentence:दूसरी ओर केंद्र में सत्तारूढ़ यूपीए के एक प्रमुख घटक राजद और उसे बाहर से समर्थन दे रहे माकपा ने इसे एकतरफा करार दिया है ।,Sentence ID:dev-s218,NOUN ID:23,Word:करार,VERB ID:24,Word:दिया,relation:compound
Sentence:सीटों के इस विवाद से राज्य में सत्तारूढ़ भाजपा के खिलाफ एक मजबूत गठबंधन खड़ा करने की कोशिशों पर पानी फिर गया है ।,Sentence ID:dev-s221,NOUN ID:20,Word:पानी,VERB ID:21,Word:फिर,relation:compound
Sentence:बदले में झामुमो सुप्रीमो और कोयला मंत्री शिबू सोरेन ने चुनाव के बाद मुख्यमंत्री पद का फैसला यूपीए अध्यक्ष सोनिया गांधी के हाथ सौंप दिया ।,Sentence ID:dev-s224,NOUN ID:23,Word:हाथ,VERB ID:24,Word:सौंप,relation:compound
"Sentence:कांग्रेस की ओर से इस बैठक में अर्जुन सिंह, माखन लाल फोतेदार और कांग्रेस महासचिव व बिहार व झारखंड के प्रभारी हरिकेश बहादुर ने हिस्सा लिया ।",Sentence ID:dev-s229,NOUN ID:26,Word:हिस्सा,VERB ID:27,Word:लिया,relation:compound
"Sentence:पादरी या नन अब धार्मिक और शैक्षिक कार्यो तक ही सीमित नहीं रहेंगे, बल्कि वे काले कोट पहनकर देश भर की अदालतों में जिरह करते भी नजर आ सकते हैं ।",Sentence ID:dev-s235,NOUN ID:25,Word:जिरह,VERB ID:26,Word:करते,relation:compound
"Sentence:पादरी या नन अब धार्मिक और शैक्षिक कार्यो तक ही सीमित नहीं रहेंगे, बल्कि वे काले कोट पहनकर देश भर की अदालतों में जिरह करते भी नजर आ सकते हैं ।",Sentence ID:dev-s235,NOUN ID:28,Word:नजर,VERB ID:29,Word:आ,relation:compound
"Sentence:अदालत ने बार काउंसिल की इस दलील को खारिज कर दिया कि धार्मिक कार्यो को अंजाम देना भी एक पेशा है, लिहाजा पादरी, नन और संन्यासिन कानूनी पेशे में प्रवेश के अधिकारी नहीं हैं ।",Sentence ID:dev-s242,NOUN ID:16,Word:अंजाम,VERB ID:17,Word:देना,relation:compound
"Sentence:अदालत का मानना है कि ऐसे लोगों के आने से पेशे में पवित्रता, ईमानदारी और पारदर्शिता बढ़ेगी, क्योंकि कानूनी पेशे को ऐसे लोगों की जरूरत है, जो पूरी निष्ठा और निस्वार्थ भाव से दबे कुचले लोगों और पर्यावरण संरक्षण के मसले उठाएं ।",Sentence ID:dev-s243,NOUN ID:44,Word:मसले,VERB ID:45,Word:उठाएं,relation:compound
Sentence:याचियों ने केरल बार काउंसिल पंजीकरण समिति के फैसले को चुनौती दी थी ।,Sentence ID:dev-s244,NOUN ID:11,Word:चुनौती,VERB ID:12,Word:दी,relation:compound
Sentence:याचियों ने अपनी दलील में कहा कि यदि कोई वकील अदालत में प्रैक्टिस कर रहा है और वह पादरी या नन बन जाता है तो उसे वकील के रूप में वकालत जारी रखने से अयोग्य नहीं ठहराया जाता ।,Sentence ID:dev-s246,NOUN ID:13,Word:प्रैक्टिस,VERB ID:14,Word:कर,relation:compound
Sentence:उन्होंने अलपुझा से फोन पर बताया कि अंततः ईश्वर ने हमारी प्रार्थना सुन ली है ।,Sentence ID:dev-s251,NOUN ID:12,Word:प्रार्थना,VERB ID:13,Word:सुन,relation:compound
Sentence:उन्होंने कहा कि पिछले एक सप्ताह से वे अदालत द्वारा अपने पक्ष में फैसला दिए जाने के लिए ईश्वर से प्रार्थना कर रही थी ।,Sentence ID:dev-s252,NOUN ID:14,Word:फैसला,VERB ID:15,Word:दिए,relation:compound
Sentence:उन्होंने कहा कि पिछले एक सप्ताह से वे अदालत द्वारा अपने पक्ष में फैसला दिए जाने के लिए ईश्वर से प्रार्थना कर रही थी ।,Sentence ID:dev-s252,NOUN ID:21,Word:प्रार्थना,VERB ID:22,Word:कर,relation:compound
Sentence:ईश्वर का शुक्र है कि अदालत ने हमारे पक्ष में फैसला दिया है ।,Sentence ID:dev-s253,NOUN ID:11,Word:फैसला,VERB ID:12,Word:दिया,relation:compound
Sentence:उन्होंने कहा कि अब मैं जरूरतमंद लोगों के लिए अदालत में बहस कर सकूंगी ।,Sentence ID:dev-s254,NOUN ID:12,Word:बहस,VERB ID:13,Word:कर,relation:compound
Sentence:वोल्कर रिपोर्ट पर केंद्र सरकार ने सोमवार को यू टर्न लिया ।,Sentence ID:dev-s256,NOUN ID:10,Word:टर्न,VERB ID:11,Word:लिया,relation:compound
Sentence:सरकार ने वोल्कर रिपोर्ट के तथ्यों की न्यायिक जांच कराने के लिए पूर्व मुख्य न्यायधीश आर. एस. पाठक की अध्यक्षता में आयोग का गठन किया है ।,Sentence ID:dev-s260,NOUN ID:9,Word:जांच,VERB ID:10,Word:कराने,relation:compound
Sentence:सरकार ने वोल्कर रिपोर्ट के तथ्यों की न्यायिक जांच कराने के लिए पूर्व मुख्य न्यायधीश आर. एस. पाठक की अध्यक्षता में आयोग का गठन किया है ।,Sentence ID:dev-s260,NOUN ID:24,Word:गठन,VERB ID:25,Word:किया,relation:compound
Sentence:मालूम हो कि वोल्कर रिपोर्ट से संबंधित तथ्यों व आंकड़ों को जमा करने के लिए सरकार ने रविवार शाम को ही संयुक्त राष्ट्र में पूर्व अवर सचिव वीरेंद्र दयाल की अध्यक्षता में समिति का गठन किया था ।,Sentence ID:dev-s263,NOUN ID:12,Word:जमा,VERB ID:13,Word:करने,relation:compound
Sentence:मालूम हो कि वोल्कर रिपोर्ट से संबंधित तथ्यों व आंकड़ों को जमा करने के लिए सरकार ने रविवार शाम को ही संयुक्त राष्ट्र में पूर्व अवर सचिव वीरेंद्र दयाल की अध्यक्षता में समिति का गठन किया था ।,Sentence ID:dev-s263,NOUN ID:35,Word:गठन,VERB ID:36,Word:किया,relation:compound
Sentence:पर उन्होंने इस्तीफा देने से साफ इनकार कर दिया ।,Sentence ID:dev-s265,NOUN ID:3,Word:इस्तीफा,VERB ID:4,Word:देने,relation:compound
Sentence:पर उन्होंने इस्तीफा देने से साफ इनकार कर दिया ।,Sentence ID:dev-s265,NOUN ID:7,Word:इनकार,VERB ID:8,Word:कर,relation:compound
Sentence:करीब दो घंटे तक गहन मंत्रणा के बाद नटवर सिंह को विदेश मंत्रालय से हटाने का फैसला किया गया ।,Sentence ID:dev-s268,NOUN ID:17,Word:फैसला,VERB ID:18,Word:किया,relation:compound
Sentence:कांग्रेस ने प्रधानमंत्री के इस फैसले का स्वागत किया है ।,Sentence ID:dev-s269,NOUN ID:8,Word:स्वागत,VERB ID:9,Word:किया,relation:compound
Sentence:नटवर सिंह को मंत्रिमंडल में बनाए रखने का बचाव करते हुए पार्टी प्रवक्ता अभिषेक मनु संघवी का कहना है कि सिर्फ आरोप की बुनियाद पर किसी को दोषी नहीं ठहराया जा सकता ।,Sentence ID:dev-s270,NOUN ID:9,Word:बचाव,VERB ID:10,Word:करते,relation:compound
"Sentence:हालांकि, नटवर सिंह की दलील थी कि उन्होंने संयुक्त राष्ट्र में भारत के राजदूत निरुपम सेन से कई बार बात की है ।",Sentence ID:dev-s272,NOUN ID:21,Word:बात,VERB ID:22,Word:की,relation:compound
