sentenceid: dev-s87	id: 1	parent: बर्फ	POS: NOUN	P_relation: obl	vibhakti: के_नीचे_
sentenceid: dev-s87	id: 7	parent: सुगंध	POS: NOUN	P_relation: nmod	vibhakti: के_पास_
sentenceid: dev-s88	id: 3	parent: होने	POS: VERB	P_relation: obl	vibhakti: वाले_
sentenceid: dev-s89	id: 3	parent: केदारनाथ	POS: PROPN	P_relation: nmod	vibhakti: पश्चात_
sentenceid: dev-s89	id: 11	parent: अपने	POS: PRON	P_relation: obl	vibhakti: वाली_
sentenceid: dev-s90	id: 4	parent: केदारनाथ	POS: PROPN	P_relation: nmod	vibhakti: ऊपर_
sentenceid: dev-s100	id: 4	parent: पत्थरों	POS: NOUN	P_relation: nmod	vibhakti: के_पीछे_
sentenceid: dev-s111	id: 1	parent: मुशर्रफ	POS: PROPN	P_relation: nmod	vibhakti: उलट_
sentenceid: dev-s115	id: 14	parent: भारत	POS: PROPN	P_relation: nmod	vibhakti: के_बावजूद_
sentenceid: dev-s124	id: 4	parent: इसके	POS: PRON	P_relation: obl	vibhakti: के_खिलाफ_
sentenceid: dev-s124	id: 10	parent: कार्यक्रम	POS: NOUN	P_relation: conj	vibhakti: पीछे_
sentenceid: dev-s130	id: 16	parent: हिरासत	POS: NOUN	P_relation: obl	vibhakti: के_से_
sentenceid: dev-s131	id: 25	parent: समाधि	POS: NOUN	P_relation: obl	vibhakti: के_अंदर_
sentenceid: dev-s131	id: 32	parent: पूजा	POS: NOUN	P_relation: conj	vibhakti: के_बीच_
sentenceid: dev-s138	id: 9	parent: बजट	POS: NOUN	P_relation: obl	vibhakti: के_नाते_
sentenceid: dev-s147	id: 11	parent: रेलवे	POS: NOUN	P_relation: nmod	vibhakti: वाला_
sentenceid: dev-s149	id: 8	parent: संसाधनों	POS: NOUN	P_relation: nmod	vibhakti: के_अलावा_
sentenceid: dev-s150	id: 8	parent: रकम	POS: NOUN	P_relation: nmod	vibhakti: के_जरिए_
sentenceid: dev-s153	id: 3	parent: भारत	POS: PROPN	P_relation: nsubj	vibhakti: बजाय_
sentenceid: dev-s165	id: 8	parent: एजेंसी	POS: NOUN	P_relation: nmod	vibhakti: जैसी_
sentenceid: dev-s166	id: 10	parent: कार्यपालिका	POS: NOUN	P_relation: iobj	vibhakti: के_मुताबिक_
sentenceid: dev-s175	id: 20	parent: रखने	POS: VERB	P_relation: nmod	vibhakti: से_बाहर_
sentenceid: dev-s178	id: 12	parent: राष्ट्रपति	POS: PROPN	P_relation: obl	vibhakti: के_प्रति_
sentenceid: dev-s179	id: 12	parent: जल्दी	POS: NOUN	P_relation: obl	vibhakti: के_बारे_में_
sentenceid: dev-s180	id: 11	parent: सभी	POS: PRON	P_relation: obl	vibhakti: बारे_में_
sentenceid: dev-s185	id: 2	parent: सदस्यों	POS: NOUN	P_relation: nmod	vibhakti: पास_
sentenceid: dev-s187	id: 19	parent: फोन	POS: NOUN	P_relation: obj	vibhakti: द्वारा_
sentenceid: dev-s190	id: 39	parent: होने	POS: VERB	P_relation: nmod	vibhakti: के_समान_
sentenceid: dev-s192	id: 6	parent: फोन	POS: NOUN	P_relation: obl	vibhakti: एवज_में_
sentenceid: dev-s195	id: 1	parent: ट्राई	POS: PROPN	P_relation: nsubj:pass	vibhakti: पहले_
sentenceid: dev-s196	id: 4	parent: फोन	POS: NOUN	P_relation: nmod	vibhakti: के_तहत_
sentenceid: dev-s216	id: 6	parent: सीटों	POS: NOUN	P_relation: nmod	vibhakti: के_मद्देनजर_
sentenceid: dev-s224	id: 1	parent: बदले	POS: NOUN	P_relation: obl	vibhakti: के_मुकाबले_
sentenceid: dev-s234	id: 1	parent: हाल	POS: NOUN	P_relation: obl	vibhakti: के_विपरीत_
sentenceid: dev-s255	id: 4	parent: पादरी	POS: NOUN	P_relation: iobj	vibhakti: जैसे_
sentenceid: dev-s275	id: 13	parent: सिंह	POS: PROPN	P_relation: obl	vibhakti: के_वक्त_
sentenceid: dev-s282	id: 4	parent: ईडी	POS: PROPN	P_relation: nsubj	vibhakti: पूर्व_
sentenceid: dev-s297	id: 1	parent: विकास	POS: NOUN	P_relation: nmod	vibhakti: के_बराबर_का_
sentenceid: dev-s299	id: 12	parent: शिक्षा	POS: NOUN	P_relation: obl	vibhakti: के_अनुरूप_
sentenceid: dev-s302	id: 36	parent: उत्पाद	POS: NOUN	P_relation: nmod	vibhakti: हेतु_
sentenceid: dev-s305	id: 8	parent: साक्षरता	POS: NOUN	P_relation: obl	vibhakti: की_तुलना_में_
sentenceid: dev-s311	id: 2	parent: शिक्षा	POS: NOUN	P_relation: nmod	vibhakti: से_आगे_
sentenceid: dev-s336	id: 28	parent: रेखा	POS: NOUN	P_relation: nmod	vibhakti: के_निकट_
sentenceid: dev-s336	id: 38	parent: पाकिस्तान	POS: PROPN	P_relation: nmod	vibhakti: अंदर_
sentenceid: dev-s338	id: 2	parent: सिंह	POS: PROPN	P_relation: nsubj	vibhakti: के_समय_
sentenceid: dev-s347	id: 5	parent: गर्मियों	POS: NOUN	P_relation: nmod	vibhakti: के_तौर_पर_
sentenceid: dev-s390	id: 46	parent: देवबंद	POS: PROPN	P_relation: nmod	vibhakti: सहित_
sentenceid: dev-s398	id: 23	parent: तौर	POS: NOUN	P_relation: obl	vibhakti: की_तरफ_से_
sentenceid: dev-s419	id: 2	parent: सर्वे	POS: NOUN	P_relation: obl	vibhakti: बदले_
sentenceid: dev-s454	id: 16	parent: कारीगर	POS: NOUN	P_relation: nmod	vibhakti: की_वजह_से_
sentenceid: dev-s466	id: 14	parent: सहमति	POS: NOUN	P_relation: obl	vibhakti: के_बजाय_
sentenceid: dev-s496	id: 14	parent: २००६	POS: PROPN	P_relation: obl	vibhakti: बावजूद_
sentenceid: dev-s498	id: 11	parent: लाख	POS: NUM	P_relation: obl	vibhakti: वालों_की_
sentenceid: dev-s538	id: 17	parent: देने	POS: VERB	P_relation: nmod	vibhakti: के_बराबर_
sentenceid: dev-s550	id: 3	parent: भारत	POS: PROPN	P_relation: iobj	vibhakti: तहत_
sentenceid: dev-s565	id: 12	parent: मंगलवार	POS: PROPN	P_relation: obl	vibhakti: के_समक्ष_
sentenceid: dev-s574	id: 19	parent: गरीबों	POS: NOUN	P_relation: obl	vibhakti: की_अपेक्षा_
sentenceid: dev-s576	id: 9	parent: परिवार	POS: NOUN	P_relation: iobj	vibhakti: तक_के_
sentenceid: dev-s612	id: 31	parent: करने	POS: VERB	P_relation: nmod	vibhakti: के_खिलाफ़_
sentenceid: dev-s646	id: 3	parent: समिति	POS: NOUN	P_relation: nsubj	vibhakti: अतिरिक्त_
sentenceid: dev-s648	id: 4	parent: आयोग	POS: PROPN	P_relation: obj	vibhakti: के_हिसाब_से_
sentenceid: dev-s690	id: 1	parent: केंद्र	POS: PROPN	P_relation: nmod	vibhakti: वजह_से_
sentenceid: dev-s691	id: 24	parent: विशेषाधिकार	POS: NOUN	P_relation: nmod	vibhakti: बाबत_
sentenceid: dev-s693	id: 13	parent: सुनवाई	POS: NOUN	P_relation: nmod	vibhakti: के_मद्देनज़र_
sentenceid: dev-s717	id: 3	parent: सरकार	POS: NOUN	P_relation: iobj	vibhakti: चलते_
sentenceid: dev-s744	id: 28	parent: आतंकवाद	POS: NOUN	P_relation: nmod	vibhakti: वालों_को_
sentenceid: dev-s790	id: 11	parent: उनके	POS: PRON	P_relation: obl	vibhakti: की_बाबत_
sentenceid: dev-s791	id: 2	parent: साठे	POS: PROPN	P_relation: nmod	vibhakti: खिलाफ_
sentenceid: dev-s799	id: 19	parent: तीन	POS: NUM	P_relation: obj	vibhakti: समेत_
sentenceid: dev-s824	id: 5	parent: सूची	POS: NOUN	P_relation: nmod	vibhakti: मद्देनजर_
sentenceid: dev-s829	id: 1	parent: इससे	POS: PRON	P_relation: obl	vibhakti: मुताबिक_
sentenceid: dev-s859	id: 6	parent: बंदूकों	POS: NOUN	P_relation: nmod	vibhakti: पहले_तक_
sentenceid: dev-s862	id: 7	parent: उरूसा	POS: PROPN	P_relation: nmod	vibhakti: के_नजदीक_
sentenceid: dev-s868	id: 1	parent: सुलेमान	POS: PROPN	P_relation: nsubj	vibhakti: दूर_
sentenceid: dev-s919	id: 4	parent: दूरसंचार	POS: NOUN	P_relation: nmod	vibhakti: के_संबंध_में_
sentenceid: dev-s989	id: 4	parent: जानकारी	POS: NOUN	P_relation: nmod	vibhakti: तक_की_
sentenceid: dev-s1043	id: 6	parent: साल	POS: NOUN	P_relation: obl	vibhakti: बकौल_
sentenceid: dev-s1065	id: 1	parent: शुक्रवार	POS: PROPN	P_relation: nmod	vibhakti: के_पास_से_
sentenceid: dev-s1071	id: 6	parent: एसओजी	POS: PROPN	P_relation: nmod	vibhakti: के_करीब_
sentenceid: dev-s1079	id: 8	parent: प्रभाकरन	POS: PROPN	P_relation: obj	vibhakti: के_बाद_से_
sentenceid: dev-s1088	id: 12	parent: लिट्टे	POS: PROPN	P_relation: nmod	vibhakti: की_तरफ_का_
sentenceid: dev-s1093	id: 15	parent: सुनामी	POS: NOUN	P_relation: obl	vibhakti: के_हवाले_से_
sentenceid: dev-s1271	id: 15	parent: विमानों	POS: NOUN	P_relation: obj	vibhakti: की_जगह_
sentenceid: dev-s1291	id: 11	parent: जॉर्ज	POS: PROPN	P_relation: nsubj	vibhakti: की_बजाय_
sentenceid: dev-s1369	id: 13	parent: दल	POS: NOUN	P_relation: nmod	vibhakti: वालों_में_
sentenceid: dev-s1379	id: 18	parent: लेह	POS: PROPN	P_relation: obl	vibhakti: आसपास_के_
sentenceid: dev-s1398	id: 36	parent: विवादों	POS: NOUN	P_relation: nmod	vibhakti: की_अपेक्षाकृत_
sentenceid: dev-s1408	id: 5	parent: मथेरानी	POS: PROPN	P_relation: nsubj	vibhakti: लायक_
sentenceid: dev-s1496	id: 20	parent: करने	POS: VERB	P_relation: obl	vibhakti: वाले_के_खिलाफ_
sentenceid: dev-s1508	id: 9	parent: अड्डे	POS: PROPN	P_relation: obl	vibhakti: तरफ_
sentenceid: dev-s1510	id: 8	parent: अड्डे	POS: PROPN	P_relation: obl	vibhakti: के_समीप_
sentenceid: dev-s1550	id: 35	parent: चेहरे	POS: NOUN	P_relation: iobj	vibhakti: के_चलते_
sentenceid: dev-s1571	id: 19	parent: बनाने	POS: VERB	P_relation: advcl	vibhakti: तक_का_
sentenceid: dev-s1574	id: 17	parent: महिलाओं	POS: NOUN	P_relation: nsubj	vibhakti: के_विरोध_में_
sentenceid: dev-s1630	id: 1	parent: इसके	POS: PRON	P_relation: obl	vibhakti: स्वरूप_
sentenceid: dev-s1637	id: 18	parent: अंतर	POS: NOUN	P_relation: obj	vibhakti: के_बीच_के_
sentenceid: train-s13	id: 1	parent: यहीं	POS: PRON	P_relation: nmod	vibhakti: के_पास_का_
sentenceid: train-s50	id: 1	parent: उनके	POS: PRON	P_relation: nmod	vibhakti: के_द्वारा_
sentenceid: train-s50	id: 4	parent: राजाओं	POS: NOUN	P_relation: nsubj	vibhakti: आगे_के_
sentenceid: train-s63	id: 12	parent: जिसके	POS: PRON	P_relation: obl	vibhakti: पास_की_
sentenceid: train-s64	id: 2	parent: पत्थरों	POS: NOUN	P_relation: obl	vibhakti: कारण_
sentenceid: train-s75	id: 16	parent: करने	POS: VERB	P_relation: nmod	vibhakti: के_पश्चात_
sentenceid: train-s85	id: 11	parent: मुंबई	POS: PROPN	P_relation: obl	vibhakti: निकट_
sentenceid: train-s111	id: 4	parent: आलम	POS: PROPN	P_relation: nsubj	vibhakti: के_अधीन_
sentenceid: train-s136	id: 7	parent: स्विट्जरलैंड	POS: PROPN	P_relation: nmod	vibhakti: के_ऊपर_से_
sentenceid: train-s145	id: 8	parent: एंकात	POS: NOUN	P_relation: obl	vibhakti: से_दूर_
sentenceid: train-s241	id: 3	parent: जाने	POS: VERB	P_relation: obl	vibhakti: से_लेकर_
sentenceid: train-s264	id: 1	parent: इसके	POS: PRON	P_relation: nmod	vibhakti: के_एवज_में_
sentenceid: train-s267	id: 11	parent: ऊँचाई	POS: NOUN	P_relation: obl	vibhakti: जरिए_
sentenceid: train-s282	id: 2	parent: वेत्ताओं	POS: NOUN	P_relation: nmod	vibhakti: योग्य_
sentenceid: train-s284	id: 1	parent: किले	POS: NOUN	P_relation: obl	vibhakti: तक_में_
sentenceid: train-s299	id: 9	parent: भवनों	POS: NOUN	P_relation: obl	vibhakti: के_बीचोंबीच_
sentenceid: train-s316	id: 2	parent: हवेलियों	POS: NOUN	P_relation: obl	vibhakti: सी_
sentenceid: train-s320	id: 2	parent: नथमल	POS: PROPN	P_relation: nmod	vibhakti: तले_
sentenceid: train-s472	id: 13	parent: तुलसी	POS: NOUN	P_relation: nmod	vibhakti: के_मध्‍य_में_
sentenceid: train-s490	id: 7	parent: यहाँ	POS: PRON	P_relation: nmod	vibhakti: के_अतिरिक्‍त_
sentenceid: train-s499	id: 9	parent: मौसम	POS: NOUN	P_relation: nmod	vibhakti: के_मध्‍य_
sentenceid: train-s509	id: 14	parent: करने	POS: VERB	P_relation: obl	vibhakti: की_बजाए_
sentenceid: train-s565	id: 15	parent: मंजिल	POS: NOUN	P_relation: nmod	vibhakti: के_समानांतर_
sentenceid: train-s608	id: 6	parent: टापू	POS: NOUN	P_relation: obl	vibhakti: के_बीच_में_
sentenceid: train-s632	id: 2	parent: फिल्म	POS: NOUN	P_relation: obl	vibhakti: बतौर_
sentenceid: train-s667	id: 2	parent: शुरू	POS: NOUN	P_relation: nmod	vibhakti: के_आगे_
sentenceid: train-s719	id: 22	parent: संघ	POS: NOUN	P_relation: nmod	vibhakti: से_पूर्व_
sentenceid: train-s895	id: 2	parent: घाटी	POS: NOUN	P_relation: nmod	vibhakti: के_सौजन्य_से_
sentenceid: train-s921	id: 1	parent: राजस्थान	POS: PROPN	P_relation: obl	vibhakti: के_परिणामस्वरूप_
sentenceid: train-s957	id: 25	parent: होने	POS: VERB	P_relation: advcl	vibhakti: समक्ष_
sentenceid: train-s978	id: 1	parent: दिल्ली	POS: PROPN	P_relation: nmod	vibhakti: के_बीच_से_
sentenceid: train-s1042	id: 11	parent: सरकार	POS: NOUN	P_relation: nsubj	vibhakti: के_बजाए_
sentenceid: train-s1114	id: 1	parent: आयोग	POS: NOUN	P_relation: nsubj	vibhakti: के_आधार_पर_
sentenceid: train-s1147	id: 2	parent: मुनाफावसूली	POS: NOUN	P_relation: obl	vibhakti: की_तरफ_
sentenceid: train-s1158	id: 18	parent: आने	POS: VERB	P_relation: nmod	vibhakti: के_समय_पर_
sentenceid: train-s1197	id: 19	parent: करने	POS: VERB	P_relation: nmod	vibhakti: के_जरिये_
sentenceid: train-s1236	id: 3	parent: देर	POS: NOUN	P_relation: obl	vibhakti: के_भीतर_
sentenceid: train-s1296	id: 1	parent: इसके	POS: PRON	P_relation: obl	vibhakti: आगे_
sentenceid: train-s1345	id: 2	parent: अदालत	POS: NOUN	P_relation: iobj	vibhakti: समान_
sentenceid: train-s1362	id: 8	parent: एयरलाइंस	POS: NOUN	P_relation: nmod	vibhakti: से_पीछे_
sentenceid: train-s1376	id: 3	parent: अधिकारियों	POS: NOUN	P_relation: iobj	vibhakti: तक_के_लिए_
sentenceid: train-s1442	id: 8	parent: खोलने	POS: VERB	P_relation: obj	vibhakti: वालों_से_
sentenceid: train-s1495	id: 10	parent: टंकी	POS: NOUN	P_relation: obl	vibhakti: के_नज़दीक_
sentenceid: train-s1525	id: 2	parent: उकसाने	POS: VERB	P_relation: nmod	vibhakti: से_परे_
sentenceid: train-s1528	id: 10	parent: टालने	POS: VERB	P_relation: nmod	vibhakti: तरफ़_से_
sentenceid: train-s1542	id: 9	parent: कसने	POS: VERB	P_relation: nmod	vibhakti: वालों_पर_
sentenceid: train-s1596	id: 7	parent: तेजी	POS: NOUN	P_relation: obl	vibhakti: के_नीचे_से_
sentenceid: train-s1597	id: 1	parent: पारछू	POS: PROPN	P_relation: nmod	vibhakti: की_तरफ़_
sentenceid: train-s1622	id: 1	parent: मुठभेड़	POS: NOUN	P_relation: obl	vibhakti: के_रुप_में_
sentenceid: train-s1738	id: 4	parent: लड़कियों	POS: NOUN	P_relation: iobj	vibhakti: वक्त_
sentenceid: train-s1740	id: 11	parent: करने	POS: VERB	P_relation: amod	vibhakti: की_हैसियत_से_
sentenceid: train-s1956	id: 19	parent: हटाने	POS: VERB	P_relation: nmod	vibhakti: पर_से_
sentenceid: train-s1963	id: 6	parent: बेस	POS: NOUN	P_relation: obl	vibhakti: के_बाद_में_
sentenceid: train-s2038	id: 21	parent: भाजपा	POS: PROPN	P_relation: nsubj	vibhakti: के_विरुद्ध_
sentenceid: train-s2041	id: 19	parent: दिल्ली	POS: PROPN	P_relation: obl	vibhakti: विरोध_में_
sentenceid: train-s2071	id: 18	parent: संस्थाओं	POS: NOUN	P_relation: nsubj	vibhakti: के_अंतर्गत_
sentenceid: train-s2125	id: 1	parent: इसके	POS: PRON	P_relation: obl	vibhakti: के_बल_पर_
sentenceid: train-s2221	id: 4	parent: जवान	POS: NOUN	P_relation: nsubj	vibhakti: से_नीचे_
sentenceid: train-s2350	id: 12	parent: डराने	POS: VERB	P_relation: obl	vibhakti: पहले_की_
sentenceid: train-s2366	id: 3	parent: दुकानदार	POS: NOUN	P_relation: nsubj	vibhakti: बाद_से_
sentenceid: train-s2411	id: 15	parent: मंत्री	POS: PROPN	P_relation: iobj	vibhakti: के_मार्फत_
sentenceid: train-s2489	id: 9	parent: इलाकों	POS: NOUN	P_relation: obl	vibhakti: के_आसपास_के_
sentenceid: train-s2538	id: 23	parent: रुपये	POS: NOUN	P_relation: nmod	vibhakti: वाले_के_लिए_
sentenceid: train-s2728	id: 25	parent: खर्च	POS: NOUN	P_relation: nmod	vibhakti: से_ऊपर_के_
sentenceid: train-s2755	id: 18	parent: न्यायाधीश	POS: NOUN	P_relation: nmod	vibhakti: संबंधी_
sentenceid: train-s2797	id: 19	parent: पुलिस	POS: NOUN	P_relation: obl	vibhakti: वाले_वालों_की_
sentenceid: train-s2846	id: 12	parent: इस	POS: PRON	P_relation: obl	vibhakti: के_बाबत_
sentenceid: train-s2868	id: 9	parent: चेहरे	POS: NOUN	P_relation: nmod	vibhakti: के_बदले_
sentenceid: train-s2895	id: 4	parent: मंत्रालय	POS: NOUN	P_relation: nsubj	vibhakti: विपरीत_
sentenceid: train-s3099	id: 10	parent: सिंह	POS: PROPN	P_relation: conj	vibhakti: के_लिये_
sentenceid: train-s3104	id: 14	parent: सम्मेलन	POS: NOUN	P_relation: obl	vibhakti: के_मुताबिक़_
sentenceid: train-s3129	id: 9	parent: हॉस्पिटल	POS: NOUN	P_relation: nmod	vibhakti: वालों_
sentenceid: train-s3148	id: 23	parent: गोदी	POS: NOUN	P_relation: nmod	vibhakti: के_मध्य_तक_
sentenceid: train-s3157	id: 9	parent: कंपनियों	POS: NOUN	P_relation: obl	vibhakti: के_उलट_
sentenceid: train-s3185	id: 22	parent: दिखाने	POS: VERB	P_relation: nmod	vibhakti: प्रति_
sentenceid: train-s3310	id: 13	parent: अभी	POS: PRON	P_relation: obl	vibhakti: के_संबंध_
sentenceid: train-s3311	id: 20	parent: जुटाने	POS: VERB	P_relation: nmod	vibhakti: के_ज़रिए_
sentenceid: train-s3340	id: 18	parent: दूसरे	POS: PRON	P_relation: obj	vibhakti: के_पूर्व_
sentenceid: train-s3373	id: 16	parent: शुरू	POS: NOUN	P_relation: obl	vibhakti: के_लिहाज_से_
sentenceid: train-s3386	id: 11	parent: जाट	POS: NOUN	P_relation: nmod	vibhakti: बनाम_
sentenceid: train-s3397	id: 15	parent: कला	POS: NOUN	P_relation: obj	vibhakti: के_अंदर_की_
sentenceid: train-s3452	id: 5	parent: रणनीति	POS: NOUN	P_relation: obl	vibhakti: बाद_की_
sentenceid: train-s3460	id: 5	parent: आयोग	POS: NOUN	P_relation: nsubj	vibhakti: के_मद्देजनर_
sentenceid: train-s3466	id: 2	parent: भाजपा	POS: PROPN	P_relation: nsubj	vibhakti: के_विरूद्ध_
sentenceid: train-s3474	id: 1	parent: आने	POS: VERB	P_relation: amod	vibhakti: नीचे_तक_
sentenceid: train-s3595	id: 12	parent: बनाने	POS: VERB	P_relation: nmod	vibhakti: वालों_के_लिए_
sentenceid: train-s3631	id: 1	parent: वाहनवटी	POS: PROPN	P_relation: nsubj	vibhakti: वालों_के_खिलाफ़_
sentenceid: train-s3745	id: 12	parent: आने	POS: VERB	P_relation: amod	vibhakti: के_अंर्तगत_
sentenceid: train-s3867	id: 21	parent: आईएसपी	POS: NOUN	P_relation: obl	vibhakti: वाले_के_बारे_में_
sentenceid: train-s3882	id: 1	parent: सूत्रों	POS: NOUN	P_relation: obl	vibhakti: के_वास्ते_
sentenceid: train-s3882	id: 10	parent: करने	POS: VERB	P_relation: advcl	vibhakti: के_पीछे_से_
sentenceid: train-s3927	id: 1	parent: बाद	POS: ADV	P_relation: obl	vibhakti: वालों_ने_
sentenceid: train-s4132	id: 3	parent: परिषद	POS: NOUN	P_relation: obl	vibhakti: बीच_
sentenceid: train-s4135	id: 20	parent: जल्दबाजी	POS: NOUN	P_relation: obl	vibhakti: के_पहले_
sentenceid: train-s4156	id: 3	parent: सीएसीपी	POS: PROPN	P_relation: nsubj	vibhakti: अनुसार_
sentenceid: train-s4272	id: 13	parent: भारत	POS: PROPN	P_relation: nmod	vibhakti: की_तरफ़_से_
sentenceid: train-s4379	id: 5	parent: सीएसआईआर	POS: PROPN	P_relation: nmod	vibhakti: के_की_
sentenceid: train-s4386	id: 4	parent: बात	POS: NOUN	P_relation: nmod	vibhakti: के_बूते_
sentenceid: train-s4401	id: 1	parent: सुरक्षाबलों	POS: NOUN	P_relation: nsubj	vibhakti: के_ख़िलाफ़_
sentenceid: train-s4513	id: 18	parent: ओवरों	POS: NOUN	P_relation: obl	vibhakti: की_बदौलत_
sentenceid: train-s4646	id: 14	parent: ज़ब्ती	POS: NOUN	P_relation: nmod	vibhakti: ख़िलाफ़_
sentenceid: train-s4658	id: 9	parent: क़ीमत	POS: NOUN	P_relation: obl	vibhakti: से_पहले_की_
sentenceid: train-s4658	id: 12	parent: २५	POS: NUM	P_relation: nmod	vibhakti: के_मुक़ाबले_
sentenceid: train-s4660	id: 17	parent: शराब	POS: NOUN	P_relation: obl	vibhakti: की_भांति_
sentenceid: train-s4707	id: 5	parent: चैनलों	POS: NOUN	P_relation: obl	vibhakti: ज़रिए_
sentenceid: train-s5129	id: 1	parent: मामले	POS: NOUN	P_relation: nmod	vibhakti: से_बाहर_तक_
sentenceid: train-s5223	id: 12	parent: शासन	POS: PROPN	P_relation: obl	vibhakti: वालों_का_
sentenceid: train-s5229	id: 13	parent: कांग्रेस	POS: PROPN	P_relation: obl	vibhakti: के_बूते_पर_
sentenceid: train-s5426	id: 25	parent: शंकराचार्य	POS: NOUN	P_relation: conj	vibhakti: जरिये_
sentenceid: train-s5531	id: 19	parent: रात	POS: NOUN	P_relation: nmod	vibhakti: बाद_का_
sentenceid: train-s5547	id: 13	parent: ऊंचाई	POS: NOUN	P_relation: obl	vibhakti: ऊपर_की_
sentenceid: train-s5905	id: 38	parent: विरोध	POS: NOUN	P_relation: nmod	vibhakti: के_अंदर_से_
sentenceid: train-s5977	id: 10	parent: देने	POS: VERB	P_relation: obl	vibhakti: ओर_से_
sentenceid: train-s6092	id: 1	parent: चिदंबरम	POS: PROPN	P_relation: nsubj	vibhakti: के_सिवा_
sentenceid: train-s6498	id: 7	parent: जर्मनी	POS: PROPN	P_relation: nmod	vibhakti: के_मुकाबले_में_
sentenceid: train-s6550	id: 27	parent: मुद्दे	POS: NOUN	P_relation: obl	vibhakti: के_समय_में_
